Machine learning,depend_on_c,Algorithm
Control flow,depend_on_c,Scope (computer science)
Bayesian,depend_on_c,Probability
Suffix tree,depend_on_c,String searching algorithm
Time complexity,depend_on_c,Computational complexity theory
Gradient descent,depend_on_c,Algorithm
Machine learning,depend_on_c,Statistics
Java (programming language),depend_on_c,Data structure
Graph coloring,depend_on_c,Graph theory
Poisson distribution,depend_on_c,Random variable
Human-computer interaction,depend_on_c,Interactivity
Lexical analysis,depend_on_c,Programming language
Randomized algorithm,depend_on_c,Algorithm
Monad (functional programming),depend_on_c,Input/output
Scope (computer science),depend_on_c,Programming language
Parsing,depend_on_c,Context-free language
Turing machine,depend_on_c,Mathematics
Parsing,depend_on_c,Lexical analysis
Software testing,depend_on_c,Control flow
Speech recognition,depend_on_c,Machine learning
Quantum mechanics,depend_on_c,Continuous function
Dynamic programming,depend_on_c,Algorithm design
Hidden Markov model,depend_on_c,Markov chain
OSI model,depend_on_c,Computer network
Data structure,depend_on_c,Data (computing)
Software engineering,depend_on_c,Data structure
Inheritance (object-oriented programming),depend_on_c,Object (computer science)
Graphical model,depend_on_c,Statistical inference
Big data,depend_on_c,Computer science
Computer animation,depend_on_c,Rendering (computer graphics)
Software engineering,depend_on_c,Computational complexity theory
hypothesis testing,depend_on_c,Probability
Computer programming,depend_on_c,Computational complexity theory
Bayesian,depend_on_c,Data
Statistics,depend_on_c,Randomness
Python (programming language),depend_on_c,Computer programming
Data structure,depend_on_c,Data type
High-level programming language,depend_on_c,Computer science
Object-oriented programming,depend_on_c,High-level programming language
Entropy,depend_on_c,Probability
Interpolation,depend_on_c,Numerical analysis
Randomized algorithm,depend_on_c,Conditional probability
Computer graphics,depend_on_c,Personal computer
Software testing,depend_on_c,Programming language
Geometry,depend_on_c,Matrix (mathematics)
Software design,depend_on_c,Computer programming
Syntax,depend_on_c,Natural language
Computing,depend_on_c,Computation
Bayesian network,depend_on_c,Conditional probability
Input/output,depend_on_c,Computer
Data warehouse,depend_on_c,Data structure
Database,depend_on_c,Data (computing)
Approximation algorithm,depend_on_c,Mathematical optimization
Stochastic process,depend_on_c,Probability theory
Deadlock,depend_on_c,Computer multitasking
Symbol table,depend_on_c,Computer science
Algorithm,depend_on_c,Logic
Markov chain,depend_on_c,Conditional probability
Formal methods,depend_on_c,Computer programming
Correlation and dependence,depend_on_c,Data
Geometric modeling,depend_on_c,Algorithm
Communications protocol,depend_on_c,Algorithm
CPU cache,depend_on_c,Computer architecture
Turing machine,depend_on_c,Automata theory
Formal language,depend_on_c,Discrete mathematics
C++,depend_on_c,Computer programming
Integral,depend_on_c,Mathematics
Semidefinite programming,depend_on_c,Linear programming
Database design,depend_on_c,Database
Computer graphics,depend_on_c,Graphics
Matrix (mathematics),depend_on_c,Mathematics
Time complexity,depend_on_c,Turing machine
Boundary value problem,depend_on_c,Ordinary differential equation
Computational complexity theory,depend_on_c,Algorithm
Software development,depend_on_c,Data structure
Monte Carlo method,depend_on_c,Algorithm
Compiler,depend_on_c,Regular expression
Cache coherence,depend_on_c,Parallel computing
Graph theory,depend_on_c,Discrete mathematics
Sentiment analysis,depend_on_c,Machine learning
Assembly language,depend_on_c,Programming language
Prolog,depend_on_c,Logic programming
Abstraction (computer science),depend_on_c,Computer science
Multi-core processor,depend_on_c,Thread (computer science)
Correlation and dependence,depend_on_c,Expected value
Symbol table,depend_on_c,Compiler
Algorithm,depend_on_c,Computer science
Ray tracing (graphics),depend_on_c,Computer graphics
Superscalar,depend_on_c,Multi-core processor
Computer network,depend_on_c,Data
Volume rendering,depend_on_c,Rendering (computer graphics)
HTML,depend_on_c,Computer
Newton's method,depend_on_c,Approximation
Artificial intelligence,depend_on_c,Graph theory
Computer vision,depend_on_c,Algorithm design
Wireless sensor network,depend_on_c,Communication
Dynamic programming,depend_on_c,Introduction to Algorithms
JavaScript,depend_on_c,World Wide Web
Regular language,depend_on_c,Computability
Semidefinite programming,depend_on_c,Approximation algorithm
Hidden Markov model,depend_on_c,Probability
Exponential family,depend_on_c,Random variable
Artificial intelligence,depend_on_c,Logic
Object (computer science),depend_on_c,Computer science
Computer animation,depend_on_c,Computer graphics
Randomized algorithm,depend_on_c,Introduction to Algorithms
Fixed point (mathematics),depend_on_c,Mathematics
Statistics,depend_on_c,Mathematics
Lexical analysis,depend_on_c,Regular language
Hidden line removal,depend_on_c,Algorithm
Linear system,depend_on_c,Matrix (mathematics)
Automated theorem proving,depend_on_c,Mathematical induction
Rendering (computer graphics),depend_on_c,Shading
Database management system,depend_on_c,Computer science
Halting problem,depend_on_c,Turing machine
Speech recognition,depend_on_c,Artificial intelligence
Knowledge representation and reasoning,depend_on_c,Algorithm
Computer programming,depend_on_c,Logic
Markov process,depend_on_c,Probability theory
Undecidable problem,depend_on_c,Algorithm
Functional programming,depend_on_c,Computer programming
Random walk,depend_on_c,Graph (mathematics)
Firewall (computing),depend_on_c,Vulnerability (computing)
Processor register,depend_on_c,Stack (data structure)
User interface,depend_on_c,Computer
Programming paradigm,depend_on_c,Programming language
Database,depend_on_c,Algorithm design
JavaScript,depend_on_c,Computer programming
Analysis of algorithms,depend_on_c,Asymptotic analysis
Sufficient statistic,depend_on_c,Statistical inference
Computational complexity theory,depend_on_c,Mathematics
Graphical model,depend_on_c,Probability theory
Theoretical computer science,depend_on_c,Computation
Algorithm,depend_on_c,Polynomial
Software framework,depend_on_c,Computer programming
Cryptographic hash function,depend_on_c,Information security
Query optimization,depend_on_c,SQL
Automated theorem proving,depend_on_c,Predicate logic
Computer vision,depend_on_c,Computer science
Cryptanalysis,depend_on_c,Cryptography
Object-oriented programming,depend_on_c,Object (computer science)
Computer software,depend_on_c,Computer
Economics,depend_on_c,Mathematical optimization
Computer science,depend_on_c,Graph theory
Operating system,depend_on_c,Computer
Variable (computer science),depend_on_c,Computer programming
Recursion (computer science),depend_on_c,Programming language
First-order logic,depend_on_c,Recursion
Virtual memory,depend_on_c,Memory hierarchy
Denotational semantics,depend_on_c,Programming language
Data warehouse,depend_on_c,Data
Linear algebra,depend_on_c,Mathematics
Sentiment analysis,depend_on_c,Natural language processing
Undecidable problem,depend_on_c,Computer science
Pipeline (computing),depend_on_c,Central processing unit
Quantum mechanics,depend_on_c,Randomness
Unix,depend_on_c,Computer
Concurrency (computer science),depend_on_c,Computer science
Programming paradigm,depend_on_c,Computer science
Packet switching,depend_on_c,Computer network
Scientific visualization,depend_on_c,Computer graphics
Decision theory,depend_on_c,Random variable
Microcode,depend_on_c,Computer
C (programming language),depend_on_c,Programming language
Relational model,depend_on_c,Predicate logic
System programming,depend_on_c,Computer programming
Computer science,depend_on_c,Computer
Concurrency control,depend_on_c,Algorithm design
Scalability,depend_on_c,Software design
Object-oriented programming,depend_on_c,Design pattern (computer science)
Formal language,depend_on_c,Logic
Social network,depend_on_c,Graph (mathematics)
Graph (mathematics),depend_on_c,Mathematics
Graph theory,depend_on_c,Mathematics
Quantum computer,depend_on_c,Computational complexity theory
Turing machine,depend_on_c,Computation
Finite set,depend_on_c,Mathematics
Monte Carlo method,depend_on_c,Integral
Programming language,depend_on_c,Computer
Computer security,depend_on_c,Security
Relational model,depend_on_c,Database
Compiler,depend_on_c,Computer science
Machine learning,depend_on_c,Mathematical optimization
Transaction processing,depend_on_c,Database
Lexical analysis,depend_on_c,Computer science
NP (complexity),depend_on_c,Computer science
Analysis of algorithms,depend_on_c,Graph theory
Logic programming,depend_on_c,Computer programming
Cloud computing,depend_on_c,Computer network
Stochastic,depend_on_c,Probability theory
Approximation algorithm,depend_on_c,Computer science
Software design,depend_on_c,Java (programming language)
Signal processing,depend_on_c,Probability
GPU,depend_on_c,Computer graphics
Software engineering,depend_on_c,Object-oriented programming
Monte Carlo method,depend_on_c,Expected value
Cryptography,depend_on_c,Information security
ML (programming language),depend_on_c,Functional programming
Database design,depend_on_c,Relational model
Knowledge representation and reasoning,depend_on_c,Mathematics
Machine learning,depend_on_c,Computer science
Relational database,depend_on_c,Database
Internet Protocol Suite,depend_on_c,Computer
Inequality (mathematics),depend_on_c,Mathematics
Partial differential equation,depend_on_c,Mathematics
Relational model,depend_on_c,Data type
String (computer science),depend_on_c,Computer programming
Firewall (computing),depend_on_c,Computer security
Scope (computer science),depend_on_c,Variable (computer science)
Data mining,depend_on_c,Computer science
Database management system,depend_on_c,Database
Parallel computing,depend_on_c,Computing
Graph theory,depend_on_c,Computational science
Ordinary differential equation,depend_on_c,Polynomial
Network security,depend_on_c,Computer security
Modular arithmetic,depend_on_c,Discrete mathematics
Numerical analysis,depend_on_c,Polynomial
Bayesian,depend_on_c,Random variable
Natural language processing,depend_on_c,Semantics
Cryptography,depend_on_c,Authentication
Cryptography,depend_on_c,Computational complexity theory
Machine learning,depend_on_c,Computational science
Boundary value problem,depend_on_c,Partial differential equation
Theory of computation,depend_on_c,Computer science
Linear algebra,depend_on_c,Matrix (mathematics)
Ordinary differential equation,depend_on_c,Mathematics
Database management system,depend_on_c,Database transaction
Hidden Markov model,depend_on_c,Artificial intelligence
Knowledge representation and reasoning,depend_on_c,Logic
Distributed computing,depend_on_c,Computational problem
Multi-core processor,depend_on_c,Central processing unit
Parsing,depend_on_c,Natural language
Compiler,depend_on_c,Programming language
Calculus,depend_on_c,Arithmetic
Relational database,depend_on_c,Relational database
Parsing,depend_on_c,Algorithm
Computational geometry,depend_on_c,Algorithm
Message passing,depend_on_c,Computer science
Hash table,depend_on_c,"Best, worst and average case"
Artificial intelligence,depend_on_c,Computational science
Parametric polymorphism,depend_on_c,Variable (computer science)
Data mining,depend_on_c,Artificial intelligence
Computational complexity theory,depend_on_c,Computability
Probability,depend_on_c,Uncertainty
Scripting language,depend_on_c,Computer programming
Volume rendering,depend_on_c,Computer graphics
Lisp (programming language),depend_on_c,Logic programming
Computer graphics,depend_on_c,Computer
Quantum computer,depend_on_c,Computer science
P versus NP problem,depend_on_c,Computer science
Computer software,depend_on_c,Operating system
Data mining,depend_on_c,Algorithm
Symmetric multiprocessing,depend_on_c,Concurrency (computer science)
Scripting language,depend_on_c,Programming language
Random walk,depend_on_c,Markov chain
Relational database,depend_on_c,Relational algebra
Robotics,depend_on_c,Computer science
Numerical analysis,depend_on_c,Approximation
B-tree,depend_on_c,Data structure
Database design,depend_on_c,Data structure
Type system,depend_on_c,Programming language
Image processing,depend_on_c,Computer programming
Time complexity,depend_on_c,Computer science
Programming paradigm,depend_on_c,Data structure
Unix,depend_on_c,Operating system
Randomness,depend_on_c,Mathematics
Genetic algorithm,depend_on_c,Algorithm
Finite element method,depend_on_c,Numerical analysis
Recursively enumerable set,depend_on_c,Algorithm
Lisp (programming language),depend_on_c,Computer science
Neural network,depend_on_c,Artificial intelligence
Social network,depend_on_c,Graph theory
Imperative programming,depend_on_c,Control flow
Linear programming,depend_on_c,Matrix (mathematics)
Least squares,depend_on_c,Numerical analysis
Algorithm design,depend_on_c,Mathematics
Computer science,depend_on_c,Mathematics
Knowledge representation and reasoning,depend_on_c,Computer science
Database,depend_on_c,Object (computer science)
Partial differential equation,depend_on_c,Differential equation
Finite difference,depend_on_c,Boundary value problem
Machine learning,depend_on_c,Computer
Computer architecture,depend_on_c,Computer science
Finite difference,depend_on_c,Numerical analysis
Tensor,depend_on_c,Mathematics
Numerical analysis,depend_on_c,Algorithm
Atomicity (database systems),depend_on_c,Database
Natural language processing,depend_on_c,Unsupervised learning
Artificial intelligence,depend_on_c,Data structure
Computer network,depend_on_c,Data (computing)
Programming language,depend_on_c,Automata theory
Computer graphics,depend_on_c,Geometry
Server (computing),depend_on_c,Computer
Pushdown automata,depend_on_c,Finite-state machine
Firewall (computing),depend_on_c,Information assurance
Scripting language,depend_on_c,Computer
Profiling (computer programming),depend_on_c,Algorithm
Programmer,depend_on_c,Programming language
Software framework,depend_on_c,Control flow
Haskell (programming language),depend_on_c,Functional programming
Linked list,depend_on_c,Computer science
Pushdown automata,depend_on_c,Computer science
Recursion,depend_on_c,Algorithm
Dynamic programming,depend_on_c,Mathematics
High-level programming language,depend_on_c,Computer
Random walk,depend_on_c,Probability theory
Robotics,depend_on_c,Mechanical engineering
Virtual memory,depend_on_c,Operating system
Visualization (computer graphics),depend_on_c,Geometry
Artificial intelligence,depend_on_c,Programming language
Mathematical optimization,depend_on_c,Integer
Geometric modeling,depend_on_c,Computational geometry
Markov process,depend_on_c,Conditional probability
Imperative programming,depend_on_c,Programming language
Rendering (computer graphics),depend_on_c,Computer
Programmer,depend_on_c,Computer programming
Pattern recognition,depend_on_c,Probability
Array data structure,depend_on_c,Data structure
Parsing,depend_on_c,Algorithm design
Object-oriented programming,depend_on_c,Data
Inference,depend_on_c,Probability
Context-free grammar,depend_on_c,Computer science
Transaction processing,depend_on_c,Computer programming
Algorithm design,depend_on_c,Algorithm
Computational geometry,depend_on_c,Computer
Random walk,depend_on_c,Expected value
P versus NP problem,depend_on_c,Integer
Markov chain,depend_on_c,Expected value
Recurrence relation,depend_on_c,Algorithm
Parallel computing,depend_on_c,Computer programming
Queue (data structure),depend_on_c,Array data structure
Autonomous robot,depend_on_c,Motion planning
