nRu270DVdTY,r_contain_c,Scheduling (computing)
a5n8TMNbyrg,depend_on_r,xZk8qwG0AM8
5uic4Y2T9mU,depend_on_r,rFqsuq66Gtc
cJ7hmwHVwtc,depend_on_r,cOpYHlqis3o
IPlP2R7l-Nc,r_contain_c,Kernel (computing)
g28LSN0cCfw,r_contain_c,Computer
AXgfeV568c8,depend_on_r,hfmK6Oc0QlU
764m9ESzLvw,depend_on_r,ySTr4TO3IiU
gbOc1Hw5Ifc,r_contain_c,Integer
qhRq627zvow,depend_on_r,1foc4sbmQb8
pnunzdvezto,r_contain_c,Probability
OU3jI8j7Ozw,r_contain_c,Computation
ZJLWP103fKw,r_contain_c,Algorithm
y3CtaMFMxjc,r_contain_c,Data
MmCppLiUb-k,r_contain_c,C (programming language)
GE1YyJ4A_7w,r_contain_c,Memory management
QbczPuEphUY,r_contain_c,Logic
Xg7BhVHXqLo,depend_on_r,cOpYHlqis3o
vS0khTah3zU,r_contain_c,Java (programming language)
K-_-eGcAJGc,r_contain_c,Inequality (mathematics)
KTySRjpj2ss,r_contain_c,NP (complexity)
w-WIQ41cDXI,r_contain_c,Microprocessor
mAK9KklkRYY,r_contain_c,Data
FJNAokhimfg,depend_on_r,cOpYHlqis3o
cNsHV9rsCzE,depend_on_r,SWs4P1VlBbQ
oCL8hrh95Uc,r_contain_c,Thread (computer science)
fH4zUvUVXn8,r_contain_c,Scope (computer science)
AKOWGChr9iA,depend_on_r,bLzn6RhSb6I
c59E5b0pcyw,r_contain_c,Multiplication
-IbOdc46JFU,r_contain_c,Variable (computer science)
fH4zUvUVXn8,r_contain_c,Communication
PpB5D5yI1QY,r_contain_c,Database
Object-oriented programming,depend_on_c,High-level programming language
Ejpxgrv_9n8,depend_on_r,jqhQx9U9kok
RkAE4zE4uSE,depend_on_r,03fhijH6e2w
TiwvPlTSqss,depend_on_r,FLg6PIIs6ko
BnIlVgZbqV0,r_contain_c,Stack (data structure)
cO5KrmSwhl4,r_contain_c,Approximation
myr_VzA3tS8,depend_on_r,c1Ou_yqXjoo
6vcdaVuTDT0,r_contain_c,Data (computing)
iMJ1qWKmZXE,r_contain_c,Randomized algorithm
yhVLhoN5_vE,r_contain_c,Arithmetic
lZJI_Fth66A,r_contain_c,Computation
EO4B_ykP8f8,r_contain_c,Interface (computing)
2Wm_zTKWw3U,r_contain_c,Polynomial
IPlP2R7l-Nc,r_contain_c,Software development
AXgfeV568c8,r_contain_c,Computer
A-cJBuwLUx8,r_contain_c,String (computer science)
KHGxigA8Jko,r_contain_c,Data
SP5JZXBIQ9c,r_contain_c,Reason
NpDIRrrXd-Y,r_contain_c,Profiling (computer programming)
iMJ1qWKmZXE,r_contain_c,Computing
FKA794QD2fI,r_contain_c,Stack (data structure)
FACJs5M1ypQ,r_contain_c,Data (computing)
WdqdebPmPuQ,r_contain_c,Data (computing)
FJNAokhimfg,r_contain_c,Data (computing)
o0MyjvrqdiQ,r_contain_c,Integral
-_SHiJTOZDc,r_contain_c,Operating system
oFOPRPufisk,depend_on_r,ZD3Ai0BHYAQ
TkCYBNUCpnA,r_contain_c,Computing
Data structure,depend_on_c,Data
yxnbvS2t_QA,r_contain_c,Computer
bLzn6RhSb6I,r_contain_c,Graph theory
jI_D3Bzf0u4,depend_on_r,qN3g4f2_Xas
2Wm_zTKWw3U,r_contain_c,Regular expression
CoBIpAZQYiA,depend_on_r,0xVl2_qvj1I
buhZRdH58W0,r_contain_c,Integer
1vvOgSqDKpE,r_contain_c,Multiplication
fMJl01wbmWE,depend_on_r,BKkpEjbD8xM
0HUU612UuXI,depend_on_r,IBL9MqvpPlM
CNu5RDittrE,r_contain_c,Routing
SP5JZXBIQ9c,r_contain_c,Computing
YGnJyipLKrM,r_contain_c,Assembly language
RR6Ben6qVnE,r_contain_c,Web browser
Recursively enumerable set,depend_on_c,Finite set
RkAE4zE4uSE,r_contain_c,Logic
BKkpEjbD8xM,r_contain_c,Linear system
8BHpKzahwPM,r_contain_c,Parsing
AOnQvbPbP4g,r_contain_c,Recursion
Q7pb3EectLo,r_contain_c,Computer science
CnCFj4o_e9Q,r_contain_c,Scope (computer science)
xZk8qwG0AM8,r_contain_c,Routing
m31K9yGf_fQ,depend_on_r,a5n8TMNbyrg
yxnbvS2t_QA,depend_on_r,GpK36dizqEM
nKGjVQWPf4w,r_contain_c,Data
5uic4Y2T9mU,r_contain_c,Interface (computing)
z2yqmHClVO8,depend_on_r,cNsHV9rsCzE
Yamz14tjcxQ,depend_on_r,iEPU99cTzXo
Gradient descent,depend_on_c,Mathematical optimization
iEPU99cTzXo,r_contain_c,Algorithm
a5n8TMNbyrg,r_contain_c,Operating system
TiwvPlTSqss,depend_on_r,8z4zUjsZZrs
-veRB2oClx4,r_contain_c,Communication
nKGjVQWPf4w,r_contain_c,Computational geometry
fJaPlsVIzio,r_contain_c,Database
jK5Mh6d9HiE,r_contain_c,Computing
1foc4sbmQb8,r_contain_c,Logic
9aZ9k_JjYGY,depend_on_r,pnunzdvezto
dBeyFiabVIk,r_contain_c,Data
U8C48-lCa8g,r_contain_c,Data
g6ZCpS7Farc,r_contain_c,Reason
KTn2LVhQmf0,r_contain_c,Computer
S47aSEqm_0I,r_contain_c,Problem solving
8I5rpAhYk4Y,r_contain_c,Data
EbNJ05EVXs0,r_contain_c,String (computer science)
Ejpxgrv_9n8,r_contain_c,C (programming language)
pW1kbWljsAk,depend_on_r,yE8oCPmKX0I
jqhQx9U9kok,r_contain_c,Recursion (computer science)
Bayesian,depend_on_c,Probability
UYv36HV3Sng,depend_on_r,Zsr8kODwr08
xKJjyn8DaAw,r_contain_c,Economics
mZr0StOMam4,r_contain_c,Object (computer science)
_Pvu1599vFU,depend_on_r,mzfVimVbguQ
G3OwDpYTJPE,r_contain_c,C (programming language)
Kn5ipjXJvpQ,r_contain_c,C (programming language)
YGnJyipLKrM,depend_on_r,mb5wV4AqXso
buhZRdH58W0,r_contain_c,Syntax
63M6vaCXQ3c,r_contain_c,Reason
VIQ5jto-nUA,r_contain_c,Graph (mathematics)
TrlqZ_cIKhw,depend_on_r,Q7pb3EectLo
lmXil72qCiQ,r_contain_c,Internet
S8qwzHUiRoE,r_contain_c,Computer graphics
OkncKzflw8I,r_contain_c,Variable (computer science)
ySTr4TO3IiU,r_contain_c,Data structure
gv1SKCt0vnc,r_contain_c,Queue (data structure)
d0OxV2rA398,r_contain_c,Interface (computing)
pt-OOSSGezc,r_contain_c,Stack (data structure)
-2hpoIjNSb4,r_contain_c,Object (computer science)
YZ_z2mE_6Vs,r_contain_c,Reason
UYv36HV3Sng,r_contain_c,C (programming language)
vu6eLFmrwaA,r_contain_c,Assembly language
SgXOXg6gYHw,r_contain_c,Reason
hjVNKeVdKcs,r_contain_c,Data (computing)
8XAvd2Ey2mQ,r_contain_c,Complexity
myr_VzA3tS8,r_contain_c,System call
BM24sU2Xm7w,r_contain_c,Graph theory
jK5Mh6d9HiE,r_contain_c,Floating point
8BHpKzahwPM,r_contain_c,Programmer
GQvNv9uhmbw,r_contain_c,Turing machine
buhZRdH58W0,r_contain_c,Computation
MmCppLiUb-k,r_contain_c,Approximation
1vvOgSqDKpE,r_contain_c,Computing
krsvQHIGhvc,r_contain_c,Software engineering
o4YvZfDjKRo,depend_on_r,ZfB5I0wmu1s
uc9QZgWle8U,r_contain_c,Algorithm
wb6kEUGV7TA,r_contain_c,Reason
PfCkp4X2gV0,r_contain_c,Logic
S47aSEqm_0I,r_contain_c,Algorithm design
d0OxV2rA398,depend_on_r,PoqDab1JhZY
Recursion (computer science),depend_on_c,Algorithm
5uic4Y2T9mU,r_contain_c,Polynomial
PpB5D5yI1QY,depend_on_r,hScleoVj0pw
ag4OdO6q5uc,r_contain_c,Continuous function
jK5Mh6d9HiE,r_contain_c,Instruction set
mAK9KklkRYY,depend_on_r,ZKBLirP5jo8
QEtWL4lWlL4,depend_on_r,8NcBcsIdPSA
ZPQqmocI2kI,r_contain_c,Reason
m31K9yGf_fQ,r_contain_c,Embedded system
CeOV_tVo970,depend_on_r,0IgOapAtauM
xZpyjp5IVo0,r_contain_c,Multiplication
jqhQx9U9kok,r_contain_c,Image
6CCwWCstDGc,r_contain_c,Algorithm
VyeLZQ7cZmI,r_contain_c,Reason
hVPDals5HDE,r_contain_c,Authentication
DU7IZMciHJE,depend_on_r,H00_PVX2bRw
4kPPSWdKTBw,r_contain_c,Computer
buhZRdH58W0,r_contain_c,Integral
Bwo2oD8cu68,r_contain_c,Assembly language
6WLwtYLeaoM,r_contain_c,Programmer
Um0v5t8jjcQ,r_contain_c,Stack (data structure)
RkAE4zE4uSE,depend_on_r,RlQYb3FZtQ8
V4mP2pQyou0,r_contain_c,Scope (computer science)
qC2hHLlxqPY,depend_on_r,GiBG9_6w3hw
qAIpx8vKqPw,r_contain_c,C (programming language)
1foc4sbmQb8,r_contain_c,Geometry
m_Eu74e9S_A,depend_on_r,9LHTQsDspjE
KHGxigA8Jko,r_contain_c,Computation
fV2k2ivttL0,r_contain_c,C (programming language)
cP1fN6xf3nI,r_contain_c,Server (computing)
6CCwWCstDGc,depend_on_r,3ye2OXj32DM
AXgfeV568c8,r_contain_c,Data (computing)
xZpyjp5IVo0,r_contain_c,C (programming language)
xKJjyn8DaAw,r_contain_c,Data (computing)
Xg7BhVHXqLo,r_contain_c,Scheduling (computing)
8PKHtRE2um0,r_contain_c,Reason
pGSwasYOv0o,r_contain_c,Data
LJpwQ2da8ss,r_contain_c,Programmer
zkqH74k1fjY,r_contain_c,Graph (mathematics)
yxnbvS2t_QA,r_contain_c,Variable (computer science)
0IgOapAtauM,r_contain_c,Matrix (mathematics)
FACJs5M1ypQ,r_contain_c,Polynomial
ILyRgG9Rs0U,r_contain_c,Microcode
s7u6Ti1MrmU,r_contain_c,Time complexity
4N14CdtvzqM,r_contain_c,Mathematics
ayP5Ey-djgw,r_contain_c,Computation
Java (programming language),depend_on_c,Data structure
vWU1Ct271vQ,depend_on_r,H00_PVX2bRw
sG6WGvzmVaw,depend_on_r,vWU1Ct271vQ
OC7wDFnCimw,depend_on_r,c1Ou_yqXjoo
mMK-TlvH5c4,r_contain_c,Recursion (computer science)
rFqsuq66Gtc,r_contain_c,Data (computing)
TS2odp6rQHU,depend_on_r,RkAE4zE4uSE
-jtic_EX3xM,r_contain_c,Reason
ELp9ytLjupE,r_contain_c,Server (computing)
rs84dWPEFGU,r_contain_c,C (programming language)
TVYgu5tXlX4,depend_on_r,Ptds1GWxfFM
ySTr4TO3IiU,r_contain_c,Reinforcement learning
8BHpKzahwPM,r_contain_c,Data (computing)
03fhijH6e2w,r_contain_c,Approximation
FE3RZsnn2Mo,r_contain_c,Computing
VIQ5jto-nUA,r_contain_c,Vector processor
rFqsuq66Gtc,r_contain_c,Data
Haskell (programming language),depend_on_c,Functional programming
SgXOXg6gYHw,r_contain_c,Index (database)
FO5XLAMh9E0,r_contain_c,Multiplication
Graphical model,depend_on_c,Data
2y17L618vWs,r_contain_c,Speech recognition
YZ6ij0EUmKY,depend_on_r,bLzn6RhSb6I
cO5KrmSwhl4,r_contain_c,Computation
OU3jI8j7Ozw,r_contain_c,Floating point
TfkPs9VvPrY,r_contain_c,Index (database)
S47aSEqm_0I,r_contain_c,Object (computer science)
dGqsH-1EWmg,r_contain_c,Variable (computer science)
AN5I6fFxyfs,r_contain_c,Database design
String (computer science),depend_on_c,Data (computing)
QbczPuEphUY,depend_on_r,fMJl01wbmWE
ayP5Ey-djgw,r_contain_c,Object (computer science)
TS2odp6rQHU,depend_on_r,dBeyFiabVIk
lNkhfuLjK3s,r_contain_c,C (programming language)
Database management system,depend_on_c,Relational algebra
sCmsrSBJT8A,depend_on_r,Rzl13ESnVWY
TdtFxXo2zpg,r_contain_c,Graph theory
_Pvu1599vFU,r_contain_c,Index (database)
8s4b8mYCMAE,r_contain_c,Computation
TkCYBNUCpnA,r_contain_c,Data (computing)
_Pvu1599vFU,r_contain_c,Operating system
F41ED0tK4TA,depend_on_r,rFqsuq66Gtc
nRu270DVdTY,r_contain_c,Graph (mathematics)
sCmsrSBJT8A,r_contain_c,Programmer
BF_ngWfgv3g,r_contain_c,Compiler
BKkpEjbD8xM,depend_on_r,iMJ1qWKmZXE
iEPU99cTzXo,r_contain_c,Reason
KTn2LVhQmf0,r_contain_c,Geometric modeling
OC7wDFnCimw,depend_on_r,wb6kEUGV7TA
AN5I6fFxyfs,depend_on_r,mabRepmXLGA
SWs4P1VlBbQ,r_contain_c,C (programming language)
hVPDals5HDE,depend_on_r,mzfVimVbguQ
uZlSDHHyzoQ,r_contain_c,Run time (program lifecycle phase)
5c41KiZXh-M,r_contain_c,Combinatorics
G3OwDpYTJPE,r_contain_c,Graph (mathematics)
UYv36HV3Sng,depend_on_r,8s4b8mYCMAE
CoBIpAZQYiA,r_contain_c,Computer graphics
4N14CdtvzqM,r_contain_c,Unix
Zsr8kODwr08,r_contain_c,Microprocessor
fMJl01wbmWE,r_contain_c,Data (computing)
z2oM0ct9kuc,r_contain_c,Variable (computer science)
0lBdSoKh5L4,r_contain_c,Fast Fourier transform
7P53AOKtVdQ,r_contain_c,Algorithm
oCL8hrh95Uc,r_contain_c,Memory management
6vcdaVuTDT0,depend_on_r,OI4cYnHCHu4
Q7hlcuCGbxE,r_contain_c,Algorithm
vEy54Wq4Nrw,r_contain_c,Signal processing
vWU1Ct271vQ,depend_on_r,QhKIaK4ReUA
-_SHiJTOZDc,r_contain_c,Polynomial
x8s2jJGCT8M,depend_on_r,8XAvd2Ey2mQ
QEtWL4lWlL4,depend_on_r,OAOGY8wZOjI
g6ZCpS7Farc,r_contain_c,Prediction
mARX-dNTucY,r_contain_c,Programming language
S47aSEqm_0I,r_contain_c,Data
SDllHfhXZmQ,r_contain_c,C (programming language)
2Wm_zTKWw3U,depend_on_r,z2oM0ct9kuc
Q7pb3EectLo,r_contain_c,Inequality (mathematics)
QEtWL4lWlL4,depend_on_r,xKJjyn8DaAw
mabRepmXLGA,r_contain_c,Communication
VyeLZQ7cZmI,depend_on_r,pGT6iJ_z5Vs
4N14CdtvzqM,r_contain_c,Compiler
93PD9CqcZTg,r_contain_c,Random variable
OAOGY8wZOjI,r_contain_c,Index (database)
kJBW4Lhz5f4,r_contain_c,Data (computing)
LJpwQ2da8ss,r_contain_c,Data
sx0UPzztC5o,r_contain_c,Reason
QEtWL4lWlL4,r_contain_c,Image
wfvg4rE7WpM,r_contain_c,Algorithm
jI_D3Bzf0u4,r_contain_c,Reason
AXgfeV568c8,depend_on_r,MKrhoMK7Mn0
m_Eu74e9S_A,r_contain_c,Graph theory
qN3g4f2_Xas,depend_on_r,TrlqZ_cIKhw
0IgOapAtauM,r_contain_c,Reason
DoNqOcmlg9c,r_contain_c,Pipeline (computing)
qN3g4f2_Xas,r_contain_c,Reason
gmoC8xC4MGw,r_contain_c,Object (computer science)
honXKsVP-wk,r_contain_c,Recurrence relation
ELp9ytLjupE,depend_on_r,vS0khTah3zU
mARX-dNTucY,r_contain_c,Scheduling (computing)
OkncKzflw8I,r_contain_c,Interpolation
YGnJyipLKrM,depend_on_r,LHgp0w8wV78
VugQE-SRHa0,r_contain_c,Graph theory
Um0v5t8jjcQ,r_contain_c,Data (computing)
WHWEHwcSI8E,r_contain_c,Algorithm
2y17L618vWs,r_contain_c,Interface (computing)
GiBG9_6w3hw,r_contain_c,Natural language
hVPDals5HDE,r_contain_c,Index (database)
OAOGY8wZOjI,r_contain_c,Data (computing)
6WLwtYLeaoM,r_contain_c,Graph (mathematics)
EUzsy3W4I0g,r_contain_c,Queue (data structure)
vS0khTah3zU,r_contain_c,Web server
zkqH74k1fjY,r_contain_c,Recursion
yE8oCPmKX0I,r_contain_c,Probability
G3OwDpYTJPE,r_contain_c,Recursion (computer science)
3D computer graphics,depend_on_c,Image processing
G3OwDpYTJPE,r_contain_c,ML (programming language)
fH4zUvUVXn8,r_contain_c,Computer
cR4rxllyiCs,r_contain_c,Data (computing)
6vcdaVuTDT0,r_contain_c,Computation
gv1SKCt0vnc,r_contain_c,Inequality (mathematics)
lECb8emmN0M,r_contain_c,Integer
LJpwQ2da8ss,r_contain_c,Arithmetic logic unit
jK5Mh6d9HiE,r_contain_c,Unix
Approximation algorithm,depend_on_c,Mathematical optimization
ThnCx4MTVNw,r_contain_c,Probability
H8KqNxET-XA,r_contain_c,Logic
cNsHV9rsCzE,depend_on_r,PoqDab1JhZY
cqmJoI4QwYg,r_contain_c,Computing
cIlKSD8ptAk,r_contain_c,Data structure
kJBW4Lhz5f4,r_contain_c,Data structure
fV2k2ivttL0,r_contain_c,Security
GE1YyJ4A_7w,r_contain_c,Scope (computer science)
IPlP2R7l-Nc,r_contain_c,Synchronization
y3CtaMFMxjc,depend_on_r,fJaPlsVIzio
Statistical inference,depend_on_c,Random variable
zMv5QI-5bjo,r_contain_c,Spanning tree
Robot,depend_on_c,Artificial intelligence
eskFflL7Ny0,r_contain_c,Robot
TNIaPKDu678,depend_on_r,OAOGY8wZOjI
7LGmUi3xS0I,r_contain_c,Queue (data structure)
ng1oliu806U,depend_on_r,R36g6qit1bE
7P53AOKtVdQ,r_contain_c,Computation
2y17L618vWs,r_contain_c,Natural language processing
bLzn6RhSb6I,r_contain_c,Reason
QnyLvrVbpTE,depend_on_r,ikSbPwwjpKw
Bwo2oD8cu68,r_contain_c,Programming language
GE1YyJ4A_7w,r_contain_c,Programmer
VA4kWwJc9Uo,depend_on_r,GQvNv9uhmbw
OAOGY8wZOjI,depend_on_r,vS0khTah3zU
jBUfYN5plOY,r_contain_c,Matrix (mathematics)
VIQ5jto-nUA,r_contain_c,Compiler
oCL8hrh95Uc,r_contain_c,Communication
bgHodJrPnAg,r_contain_c,Graphics
LRGpZI_qPSk,r_contain_c,Index (database)
OAOGY8wZOjI,r_contain_c,JavaScript
Nf08BQbZHMQ,r_contain_c,Kernel (computing)
Random graph,depend_on_c,Combinatorics
MmCppLiUb-k,r_contain_c,Run time (program lifecycle phase)
fH4zUvUVXn8,r_contain_c,Central processing unit
_ffzSGKgJcE,r_contain_c,Multiplication
d39tTuUbDVw,r_contain_c,Image
EbNJ05EVXs0,r_contain_c,ML (programming language)
a-Xerqadt6I,r_contain_c,C (programming language)
Zsr8kODwr08,r_contain_c,Interface (computing)
BM24sU2Xm7w,r_contain_c,Graph (mathematics)
